Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2020,DEC,STATE,50,6,TOTAL,"1,29,22,000"
2020,DEC,STATE,55,6,TOTAL,"29,83,03,000"
2020,FEB,STATE,6,6,TOTAL,"19,89,77,000"
2020,FEB,STATE,16,6,TOTAL,"7,34,97,000"
2020,FEB,STATE,17,6,TOTAL,"56,29,000"
2020,FEB,STATE,19,6,TOTAL,"2,83,54,000"
2020,FEB,STATE,27,6,TOTAL,"5,91,14,000"
2020,FEB,STATE,34,6,TOTAL,"42,44,000"
2020,FEB,STATE,35,6,TOTAL,"7,67,15,000"
2020,FEB,STATE,36,6,TOTAL,"6,55,74,000"
2020,FEB,STATE,39,6,TOTAL,"1,96,48,000"
2020,FEB,STATE,,6,TOTAL,"19,25,51,000"
2020,FEB,STATE,42,6,TOTAL,"3,09,80,000"
2020,FEB,STATE,50,6,TOTAL,"1,13,30,000"
2020,FEB,STATE,55,6,TOTAL,"26,54,35,000"
2020,JAN,STATE,6,6,TOTAL,"21,31,66,000"
2020,JAN,STATE,16,6,TOTAL,"8,53,69,000"
2020,JAN,STATE,17,6,TOTAL,"57,70,000"
2020,JAN,STATE,19,6,TOTAL,"2,90,37,000"
2020,JAN,STATE,27,6,TOTAL,"6,15,73,000"
2020,JAN,STATE,34,6,TOTAL,"49,91,000"
2020,JAN,STATE,35,6,TOTAL,"8,45,77,000"
2020,JAN,STATE,36,6,TOTAL,"7,31,15,000"
2020,JAN,STATE,39,6,TOTAL,"2,21,53,000"
2020,JAN,STATE,,6,TOTAL,"20,54,38,000"
2020,JAN,STATE,42,6,TOTAL,"4,05,41,000"
2020,JAN,STATE,50,6,TOTAL,"1,25,11,000"
2020,JAN,STATE,55,6,TOTAL,"28,54,79,000"
2020,JUL,STATE,6,6,TOTAL,"20,25,94,000"
2020,JUL,STATE,16,6,TOTAL,"8,95,85,000"
2020,JUL,STATE,17,6,TOTAL,"47,84,000"
2020,JUL,STATE,19,6,TOTAL,"2,99,68,000"
2020,JUL,STATE,27,6,TOTAL,"6,16,42,000"
2020,JUL,STATE,34,6,TOTAL,"51,00,000"
2020,JUL,STATE,35,6,TOTAL,"8,01,69,000"
2020,JUL,STATE,36,6,TOTAL,"7,44,95,000"
2020,JUL,STATE,39,6,TOTAL,"1,92,78,000"
2020,JUL,STATE,,6,TOTAL,"21,17,36,000"
2020,JUL,STATE,42,6,TOTAL,"3,53,87,000"
2020,JUL,STATE,50,6,TOTAL,"1,20,22,000"
2020,JUL,STATE,55,6,TOTAL,"28,26,23,000"
2020,JUN,STATE,6,6,TOTAL,"20,70,79,000"
2020,JUN,STATE,16,6,TOTAL,"8,72,41,000"
2020,JUN,STATE,17,6,TOTAL,"47,93,000"
2020,JUN,STATE,19,6,TOTAL,"2,99,55,000"
2020,JUN,STATE,27,6,TOTAL,"6,11,82,000"
2020,JUN,STATE,34,6,TOTAL,"55,20,000"
2020,JUN,STATE,35,6,TOTAL,"8,07,56,000"
2020,JUN,STATE,36,6,TOTAL,"7,25,83,000"
2020,JUN,STATE,39,6,TOTAL,"1,96,96,000"
2020,JUN,STATE,,6,TOTAL,"21,63,69,000"
2020,JUN,STATE,42,6,TOTAL,"3,52,76,000"
2020,JUN,STATE,50,6,TOTAL,"1,17,28,000"
2020,JUN,STATE,55,6,TOTAL,"28,72,68,000"
2020,MAR,STATE,6,6,TOTAL,"21,06,04,000"
2020,MAR,STATE,16,6,TOTAL,"8,92,76,000"
2020,MAR,STATE,17,6,TOTAL,"64,74,000"
2020,MAR,STATE,19,6,TOTAL,"2,89,35,000"
2020,MAR,STATE,27,6,TOTAL,"6,29,61,000"
2020,MAR,STATE,34,6,TOTAL,"51,07,000"
2020,MAR,STATE,35,6,TOTAL,"8,09,02,000"
2020,MAR,STATE,36,6,TOTAL,"7,43,66,000"
2020,MAR,STATE,39,6,TOTAL,"2,11,84,000"
2020,MAR,STATE,,6,TOTAL,"20,20,53,000"
2020,MAR,STATE,42,6,TOTAL,"3,73,45,000"
2020,MAR,STATE,50,6,TOTAL,"1,18,96,000"
2020,MAR,STATE,55,6,TOTAL,"28,91,87,000"
2020,MAY,STATE,6,6,TOTAL,"21,13,58,000"
2020,MAY,STATE,16,6,TOTAL,"8,06,41,000"
2020,MAY,STATE,17,6,TOTAL,"45,58,000"
2020,MAY,STATE,19,6,TOTAL,"2,82,65,000"
2020,MAY,STATE,27,6,TOTAL,"6,15,58,000"
2020,MAY,STATE,34,6,TOTAL,"51,91,000"
2020,MAY,STATE,35,6,TOTAL,"8,04,76,000"
2020,MAY,STATE,36,6,TOTAL,"6,95,42,000"
2020,MAY,STATE,39,6,TOTAL,"2,01,90,000"
2020,MAY,STATE,,6,TOTAL,"20,99,83,000"
2020,MAY,STATE,42,6,TOTAL,"3,49,62,000"
2020,MAY,STATE,50,6,TOTAL,"1,18,53,000"
2020,MAY,STATE,55,6,TOTAL,"28,05,44,000"
2020,NOV,STATE,6,6,TOTAL,"20,07,73,000"
2020,NOV,STATE,16,6,TOTAL,"8,32,12,000"
2020,NOV,STATE,17,6,TOTAL,"46,59,000"
2020,NOV,STATE,19,6,TOTAL,"3,11,30,000"
2020,NOV,STATE,27,6,TOTAL,"6,17,73,000"
2020,NOV,STATE,34,6,TOTAL,"50,73,000"
2020,NOV,STATE,35,6,TOTAL,"7,81,00,000"
2020,NOV,STATE,36,6,TOTAL,"7,31,11,000"
2020,NOV,STATE,39,6,TOTAL,"1,91,35,000"
2020,NOV,STATE,,6,TOTAL,"22,13,21,000"
2020,NOV,STATE,42,6,TOTAL,"3,45,52,000"
2020,NOV,STATE,50,6,TOTAL,"1,27,05,000"
2020,NOV,STATE,55,6,TOTAL,"27,62,69,000"
2020,OCT,STATE,6,6,TOTAL,"20,02,99,000"
2020,OCT,STATE,16,6,TOTAL,"8,58,55,000"
2020,OCT,STATE,17,6,TOTAL,"54,53,000"
2020,OCT,STATE,19,6,TOTAL,"2,96,33,000"
2020,OCT,STATE,27,6,TOTAL,"6,43,08,000"
2020,OCT,STATE,34,6,TOTAL,"60,77,000"
2020,OCT,STATE,35,6,TOTAL,"8,32,78,000"
2020,OCT,STATE,36,6,TOTAL,"7,70,84,000"
2020,OCT,STATE,39,6,TOTAL,"2,10,75,000"
2020,OCT,STATE,,6,TOTAL,"21,77,51,000"
2020,OCT,STATE,42,6,TOTAL,"3,63,17,000"
2020,OCT,STATE,50,6,TOTAL,"1,21,09,000"
2020,OCT,STATE,55,6,TOTAL,"29,63,82,000"
2020,SEP,STATE,6,6,TOTAL,"19,31,63,000"
2020,SEP,STATE,16,6,TOTAL,"8,71,04,000"
2020,SEP,STATE,17,6,TOTAL,"50,25,000"
2020,SEP,STATE,19,6,TOTAL,"3,06,22,000"
2020,SEP,STATE,27,6,TOTAL,"5,80,39,000"
2020,SEP,STATE,34,6,TOTAL,"55,70,000"
2020,SEP,STATE,35,6,TOTAL,"7,95,99,000"
2020,SEP,STATE,36,6,TOTAL,"7,28,08,000"
2020,SEP,STATE,39,6,TOTAL,"2,11,74,000"
2020,SEP,STATE,,6,TOTAL,"21,55,03,000"
2020,SEP,STATE,42,6,TOTAL,"3,89,29,000"
2020,SEP,STATE,50,6,TOTAL,"1,20,76,000"
2020,SEP,STATE,55,6,TOTAL,"28,36,15,000"
2020,YEAR,STATE,6,6,TOTAL,"2,43,48,70,000"
2020,YEAR,STATE,16,6,TOTAL,"1,01,42,24,000"
2020,YEAR,STATE,17,6,TOTAL,"6,23,55,000"
2020,YEAR,STATE,19,6,TOTAL,"35,52,22,000"
2020,YEAR,STATE,27,6,TOTAL,"74,17,43,000"
2020,YEAR,STATE,34,6,TOTAL,"6,11,89,000"
2020,YEAR,STATE,35,6,TOTAL,"96,24,49,000"
2020,YEAR,STATE,36,6,TOTAL,"85,88,84,000"
2020,YEAR,STATE,39,6,TOTAL,"24,51,18,000"
2020,YEAR,STATE,,6,TOTAL,"2,53,36,67,000"
2020,YEAR,STATE,42,6,TOTAL,"43,58,37,000"
2020,YEAR,STATE,50,6,TOTAL,"14,44,62,000"
2020,YEAR,STATE,55,6,TOTAL,"3,38,96,20,000"
2019,APR,STATE,6,6,TOTAL,"21,21,69,000"
2019,APR,STATE,16,6,TOTAL,"8,38,42,000"
2019,APR,STATE,17,6,TOTAL,"69,34,000"
2019,APR,STATE,19,6,TOTAL,"2,62,44,000"
2019,APR,STATE,27,6,TOTAL,"5,93,91,000"
2019,APR,STATE,34,6,TOTAL,"46,41,000"
2019,APR,STATE,35,6,TOTAL,"7,91,04,000"
2019,APR,STATE,36,6,TOTAL,"6,83,83,000"
2019,APR,STATE,39,6,TOTAL,"1,87,50,000"
2019,APR,STATE,41,6,TOTAL,"1,77,48,000"
2019,APR,STATE,,6,TOTAL,"15,43,83,000"
2019,APR,STATE,42,6,TOTAL,"3,61,99,000"
2019,APR,STATE,46,6,TOTAL,"2,55,42,000"
2019,APR,STATE,50,6,TOTAL,"1,19,00,000"
2019,APR,STATE,55,6,TOTAL,"27,95,44,000"
2019,AUG,STATE,6,6,TOTAL,"21,26,68,000"
2019,AUG,STATE,16,6,TOTAL,"8,83,78,000"
2019,AUG,STATE,17,6,TOTAL,"67,98,000"
2019,AUG,STATE,19,6,TOTAL,"2,75,80,000"
2019,AUG,STATE,27,6,TOTAL,"6,01,78,000"
2019,AUG,STATE,34,6,TOTAL,"45,18,000"
2019,AUG,STATE,35,6,TOTAL,"9,05,35,000"
2019,AUG,STATE,36,6,TOTAL,"7,03,36,000"
2019,AUG,STATE,39,6,TOTAL,"1,94,26,000"
2019,AUG,STATE,41,6,TOTAL,"1,72,07,000"
2019,AUG,STATE,,6,TOTAL,"15,72,81,000"
2019,AUG,STATE,42,6,TOTAL,"3,51,48,000"
2019,AUG,STATE,46,6,TOTAL,"3,01,27,000"
2019,AUG,STATE,50,6,TOTAL,"1,25,47,000"
2019,AUG,STATE,55,6,TOTAL,"28,07,69,000"
2019,DEC,STATE,6,6,TOTAL,"21,75,13,000"
2019,DEC,STATE,16,6,TOTAL,"8,88,47,000"
2019,DEC,STATE,17,6,TOTAL,"68,49,000"
2019,DEC,STATE,19,6,TOTAL,"2,92,94,000"
2019,DEC,STATE,27,6,TOTAL,"6,33,51,000"
2019,DEC,STATE,34,6,TOTAL,"54,15,000"
2019,DEC,STATE,35,6,TOTAL,"8,25,65,000"
2019,DEC,STATE,36,6,TOTAL,"6,82,65,000"
2019,DEC,STATE,39,6,TOTAL,"2,05,26,000"
2019,DEC,STATE,41,6,TOTAL,"1,83,32,000"
2019,DEC,STATE,,6,TOTAL,"15,95,98,000"
2019,DEC,STATE,42,6,TOTAL,"3,94,84,000"
2019,DEC,STATE,46,6,TOTAL,"3,39,12,000"
2019,DEC,STATE,50,6,TOTAL,"1,25,40,000"
2019,DEC,STATE,55,6,TOTAL,"27,60,31,000"
2019,FEB,STATE,6,6,TOTAL,"20,03,01,000"
2019,FEB,STATE,16,6,TOTAL,"7,15,59,000"
2019,FEB,STATE,17,6,TOTAL,"64,33,000"
2019,FEB,STATE,19,6,TOTAL,"2,69,23,000"
2019,FEB,STATE,27,6,TOTAL,"5,68,30,000"
2019,FEB,STATE,34,6,TOTAL,"38,06,000"
2019,FEB,STATE,35,6,TOTAL,"7,12,03,000"
2019,FEB,STATE,36,6,TOTAL,"6,14,92,000"
2019,FEB,STATE,39,6,TOTAL,"1,63,58,000"
2019,FEB,STATE,41,6,TOTAL,"1,61,58,000"
2019,FEB,STATE,,6,TOTAL,"14,72,57,000"
2019,FEB,STATE,42,6,TOTAL,"3,07,32,000"
2019,FEB,STATE,46,6,TOTAL,"2,26,97,000"
2019,FEB,STATE,50,6,TOTAL,"1,11,02,000"
2019,FEB,STATE,55,6,TOTAL,"26,07,52,000"
2019,JAN,STATE,6,6,TOTAL,"21,35,85,000"
2019,JAN,STATE,16,6,TOTAL,"8,66,86,000"
2019,JAN,STATE,17,6,TOTAL,"68,03,000"
2019,JAN,STATE,19,6,TOTAL,"2,91,06,000"
2019,JAN,STATE,27,6,TOTAL,"6,52,82,000"
2019,JAN,STATE,34,6,TOTAL,"54,83,000"
2019,JAN,STATE,35,6,TOTAL,"7,99,84,000"
2019,JAN,STATE,36,6,TOTAL,"7,24,99,000"
2019,JAN,STATE,39,6,TOTAL,"1,81,54,000"
2019,JAN,STATE,41,6,TOTAL,"1,81,21,000"
2019,JAN,STATE,,6,TOTAL,"16,04,30,000"
2019,JAN,STATE,42,6,TOTAL,"3,80,27,000"
2019,JAN,STATE,46,6,TOTAL,"2,68,95,000"
2019,JAN,STATE,50,6,TOTAL,"1,28,40,000"
2019,JAN,STATE,55,6,TOTAL,"28,28,73,000"
2019,JUL,STATE,6,6,TOTAL,"21,05,88,000"
2019,JUL,STATE,16,6,TOTAL,"8,70,86,000"
2019,JUL,STATE,17,6,TOTAL,"66,99,000"
2019,JUL,STATE,19,6,TOTAL,"2,64,19,000"
2019,JUL,STATE,27,6,TOTAL,"6,04,82,000"
2019,JUL,STATE,34,6,TOTAL,"46,68,000"
2019,JUL,STATE,35,6,TOTAL,"7,66,96,000"
2019,JUL,STATE,36,6,TOTAL,"7,19,41,000"
2019,JUL,STATE,39,6,TOTAL,"1,90,33,000"
2019,JUL,STATE,41,6,TOTAL,"1,74,79,000"
2019,JUL,STATE,,6,TOTAL,"15,23,97,000"
2019,JUL,STATE,42,6,TOTAL,"3,61,73,000"
2019,JUL,STATE,46,6,TOTAL,"2,89,66,000"
2019,JUL,STATE,50,6,TOTAL,"1,16,81,000"
2019,JUL,STATE,55,6,TOTAL,"27,73,05,000"
2019,JUN,STATE,6,6,TOTAL,"20,53,35,000"
2019,JUN,STATE,16,6,TOTAL,"8,60,81,000"
2019,JUN,STATE,17,6,TOTAL,"70,70,000"
2019,JUN,STATE,19,6,TOTAL,"2,63,61,000"
2019,JUN,STATE,27,6,TOTAL,"6,12,03,000"
2019,JUN,STATE,34,6,TOTAL,"39,94,000"
2019,JUN,STATE,35,6,TOTAL,"7,69,84,000"
2019,JUN,STATE,36,6,TOTAL,"6,57,38,000"
2019,JUN,STATE,39,6,TOTAL,"1,81,70,000"
2019,JUN,STATE,41,6,TOTAL,"1,72,12,000"
2019,JUN,STATE,,6,TOTAL,"14,76,42,000"
2019,JUN,STATE,42,6,TOTAL,"3,46,10,000"
2019,JUN,STATE,46,6,TOTAL,"2,87,64,000"
2019,JUN,STATE,50,6,TOTAL,"1,13,73,000"
2019,JUN,STATE,55,6,TOTAL,"27,87,23,000"
2019,MAR,STATE,6,6,TOTAL,"21,54,92,000"
2019,MAR,STATE,16,6,TOTAL,"8,97,24,000"
2019,MAR,STATE,17,6,TOTAL,"63,23,000"
2019,MAR,STATE,19,6,TOTAL,"2,87,33,000"
2019,MAR,STATE,27,6,TOTAL,"6,26,79,000"
2019,MAR,STATE,34,6,TOTAL,"48,92,000"
2019,MAR,STATE,35,6,TOTAL,"7,94,26,000"
2019,MAR,STATE,36,6,TOTAL,"7,23,06,000"
2019,MAR,STATE,39,6,TOTAL,"1,89,58,000"
2019,MAR,STATE,41,6,TOTAL,"1,81,96,000"
2019,MAR,STATE,,6,TOTAL,"15,65,84,000"
2019,MAR,STATE,42,6,TOTAL,"3,85,20,000"
2019,MAR,STATE,46,6,TOTAL,"2,50,76,000"
2019,MAR,STATE,50,6,TOTAL,"1,22,55,000"
2019,MAR,STATE,55,6,TOTAL,"29,28,20,000"
2019,MAY,STATE,6,6,TOTAL,"21,79,43,000"
2019,MAY,STATE,16,6,TOTAL,"7,83,08,000"
2019,MAY,STATE,17,6,TOTAL,"71,02,000"
2019,MAY,STATE,19,6,TOTAL,"2,79,46,000"
2019,MAY,STATE,27,6,TOTAL,"6,42,84,000"
2019,MAY,STATE,34,6,TOTAL,"43,48,000"
2019,MAY,STATE,35,6,TOTAL,"8,18,35,000"
2019,MAY,STATE,36,6,TOTAL,"6,70,10,000"
2019,MAY,STATE,39,6,TOTAL,"1,94,86,000"
2019,MAY,STATE,41,6,TOTAL,"1,79,99,000"
2019,MAY,STATE,,6,TOTAL,"15,87,92,000"
2019,MAY,STATE,42,6,TOTAL,"3,51,04,000"
2019,MAY,STATE,46,6,TOTAL,"2,75,39,000"
2019,MAY,STATE,50,6,TOTAL,"1,23,49,000"
2019,MAY,STATE,55,6,TOTAL,"28,55,62,000"
2019,NOV,STATE,6,6,TOTAL,"21,75,52,000"
2019,NOV,STATE,16,6,TOTAL,"7,70,93,000"
2019,NOV,STATE,17,6,TOTAL,"61,31,000"
2019,NOV,STATE,19,6,TOTAL,"2,86,71,000"
2019,NOV,STATE,27,6,TOTAL,"5,83,24,000"
2019,NOV,STATE,34,6,TOTAL,"52,71,000"
2019,NOV,STATE,35,6,TOTAL,"8,04,43,000"
2019,NOV,STATE,36,6,TOTAL,"6,94,50,000"
2019,NOV,STATE,39,6,TOTAL,"1,90,14,000"
2019,NOV,STATE,41,6,TOTAL,"1,69,55,000"
2019,NOV,STATE,,6,TOTAL,"15,41,37,000"
2019,NOV,STATE,42,6,TOTAL,"3,53,82,000"
2019,NOV,STATE,46,6,TOTAL,"3,30,44,000"
2019,NOV,STATE,50,6,TOTAL,"1,23,85,000"
2019,NOV,STATE,55,6,TOTAL,"27,93,30,000"
2019,OCT,STATE,6,6,TOTAL,"21,58,50,000"
2019,OCT,STATE,16,6,TOTAL,"8,68,36,000"
2019,OCT,STATE,17,6,TOTAL,"70,33,000"
2019,OCT,STATE,19,6,TOTAL,"2,95,64,000"
2019,OCT,STATE,27,6,TOTAL,"6,03,73,000"
2019,OCT,STATE,34,6,TOTAL,"57,37,000"
2019,OCT,STATE,35,6,TOTAL,"8,11,07,000"
2019,OCT,STATE,36,6,TOTAL,"7,34,03,000"
2019,OCT,STATE,39,6,TOTAL,"2,01,85,000"
2019,OCT,STATE,41,6,TOTAL,"1,82,34,000"
2019,OCT,STATE,,6,TOTAL,"16,62,23,000"
2019,OCT,STATE,42,6,TOTAL,"3,83,19,000"
2019,OCT,STATE,46,6,TOTAL,"3,45,21,000"
2019,OCT,STATE,50,6,TOTAL,"1,22,91,000"
2019,OCT,STATE,55,6,TOTAL,"28,82,74,000"
2019,SEP,STATE,6,6,TOTAL,"20,38,31,000"
2019,SEP,STATE,16,6,TOTAL,"8,36,26,000"
2019,SEP,STATE,17,6,TOTAL,"62,69,000"
2019,SEP,STATE,19,6,TOTAL,"2,70,91,000"
2019,SEP,STATE,27,6,TOTAL,"5,80,35,000"
2019,SEP,STATE,34,6,TOTAL,"50,32,000"
2019,SEP,STATE,35,6,TOTAL,"7,66,19,000"
2019,SEP,STATE,36,6,TOTAL,"7,11,28,000"
2019,SEP,STATE,39,6,TOTAL,"1,87,51,000"
2019,SEP,STATE,41,6,TOTAL,"1,75,02,000"
2019,SEP,STATE,,6,TOTAL,"15,51,70,000"
2019,SEP,STATE,42,6,TOTAL,"3,44,89,000"
2019,SEP,STATE,46,6,TOTAL,"3,05,92,000"
2019,SEP,STATE,50,6,TOTAL,"1,18,88,000"
2019,SEP,STATE,55,6,TOTAL,"28,05,04,000"
2019,YEAR,STATE,6,6,TOTAL,"2,54,28,27,000"
2019,YEAR,STATE,16,6,TOTAL,"1,00,80,66,000"
2019,YEAR,STATE,17,6,TOTAL,"8,04,44,000"
2019,YEAR,STATE,19,6,TOTAL,"33,39,32,000"
2019,YEAR,STATE,27,6,TOTAL,"73,04,12,000"
2019,YEAR,STATE,34,6,TOTAL,"5,78,05,000"
2019,YEAR,STATE,35,6,TOTAL,"95,65,01,000"
2019,YEAR,STATE,36,6,TOTAL,"83,19,51,000"
2019,YEAR,STATE,39,6,TOTAL,"22,68,11,000"
2019,YEAR,STATE,41,6,TOTAL,"21,11,43,000"
2019,YEAR,STATE,,6,TOTAL,"1,86,98,94,000"
2019,YEAR,STATE,42,6,TOTAL,"43,21,87,000"
2019,YEAR,STATE,46,6,TOTAL,"34,76,75,000"
2019,YEAR,STATE,50,6,TOTAL,"14,51,51,000"
2019,YEAR,STATE,55,6,TOTAL,"3,36,24,87,000"
2018,APR,STATE,6,6,TOTAL,"21,07,97,000"
2018,APR,STATE,16,6,TOTAL,"8,55,69,000"
2018,APR,STATE,17,6,TOTAL,"67,73,000"
2018,APR,STATE,19,6,TOTAL,"2,40,42,000"
2018,APR,STATE,27,6,TOTAL,"6,19,34,000"
2018,APR,STATE,34,6,TOTAL,"57,04,000"
2018,APR,STATE,35,6,TOTAL,"7,46,39,000"
2018,APR,STATE,36,6,TOTAL,"6,40,31,000"
2018,APR,STATE,39,6,TOTAL,"1,91,00,000"
2018,APR,STATE,41,6,TOTAL,"1,76,72,000"
2018,APR,STATE,,6,TOTAL,"15,17,21,000"
2018,APR,STATE,42,6,TOTAL,"3,53,41,000"
2018,APR,STATE,46,6,TOTAL,"2,40,09,000"
2018,APR,STATE,50,6,TOTAL,"1,24,32,000"
2018,APR,STATE,55,6,TOTAL,"28,53,64,000"
2018,AUG,STATE,6,6,TOTAL,"21,16,49,000"
2018,AUG,STATE,16,6,TOTAL,"7,67,58,000"
2018,AUG,STATE,17,6,TOTAL,"68,23,000"
2018,AUG,STATE,19,6,TOTAL,"2,53,73,000"
2018,AUG,STATE,27,6,TOTAL,"6,12,54,000"
2018,AUG,STATE,34,6,TOTAL,"48,49,000"
2018,AUG,STATE,35,6,TOTAL,"7,53,21,000"
2018,AUG,STATE,36,6,TOTAL,"6,97,85,000"
2018,AUG,STATE,39,6,TOTAL,"2,15,64,000"
2018,AUG,STATE,41,6,TOTAL,"1,73,38,000"
2018,AUG,STATE,,6,TOTAL,"15,87,79,000"
2018,AUG,STATE,42,6,TOTAL,"3,67,13,000"
2018,AUG,STATE,46,6,TOTAL,"2,42,40,000"
2018,AUG,STATE,50,6,TOTAL,"1,14,12,000"
2018,AUG,STATE,55,6,TOTAL,"28,48,75,000"
2018,DEC,STATE,6,6,TOTAL,"22,12,76,000"
2018,DEC,STATE,16,6,TOTAL,"8,51,76,000"
2018,DEC,STATE,17,6,TOTAL,"73,05,000"
2018,DEC,STATE,19,6,TOTAL,"2,60,39,000"
2018,DEC,STATE,27,6,TOTAL,"6,55,61,000"
2018,DEC,STATE,34,6,TOTAL,"49,99,000"
2018,DEC,STATE,35,6,TOTAL,"8,01,65,000"
2018,DEC,STATE,36,6,TOTAL,"6,44,49,000"
2018,DEC,STATE,39,6,TOTAL,"1,81,27,000"
2018,DEC,STATE,41,6,TOTAL,"1,86,45,000"
2018,DEC,STATE,,6,TOTAL,"16,44,95,000"
2018,DEC,STATE,42,6,TOTAL,"3,68,08,000"
2018,DEC,STATE,46,6,TOTAL,"2,58,09,000"
2018,DEC,STATE,50,6,TOTAL,"1,35,18,000"
2018,DEC,STATE,55,6,TOTAL,"27,98,01,000"
2018,FEB,STATE,6,6,TOTAL,"19,68,75,000"
2018,FEB,STATE,16,6,TOTAL,"7,23,65,000"
2018,FEB,STATE,17,6,TOTAL,"62,79,000"
2018,FEB,STATE,19,6,TOTAL,"2,12,35,000"
2018,FEB,STATE,27,6,TOTAL,"5,75,65,000"
2018,FEB,STATE,34,6,TOTAL,"85,37,000"
2018,FEB,STATE,35,6,TOTAL,"6,53,46,000"
2018,FEB,STATE,36,6,TOTAL,"6,42,61,000"
2018,FEB,STATE,39,6,TOTAL,"1,88,40,000"
2018,FEB,STATE,41,6,TOTAL,"1,59,78,000"
2018,FEB,STATE,,6,TOTAL,"14,11,92,000"
2018,FEB,STATE,42,6,TOTAL,"3,08,08,000"
2018,FEB,STATE,46,6,TOTAL,"2,30,00,000"
2018,FEB,STATE,50,6,TOTAL,"1,15,61,000"
2018,FEB,STATE,55,6,TOTAL,"26,32,81,000"
2018,JAN,STATE,6,6,TOTAL,"21,67,96,000"
2018,JAN,STATE,16,6,TOTAL,"8,54,53,000"
2018,JAN,STATE,17,6,TOTAL,"62,04,000"
2018,JAN,STATE,19,6,TOTAL,"2,24,46,000"
2018,JAN,STATE,27,6,TOTAL,"6,18,72,000"
2018,JAN,STATE,34,6,TOTAL,"97,73,000"
2018,JAN,STATE,35,6,TOTAL,"6,82,94,000"
2018,JAN,STATE,36,6,TOTAL,"7,22,79,000"
2018,JAN,STATE,39,6,TOTAL,"2,10,67,000"
2018,JAN,STATE,41,6,TOTAL,"1,76,03,000"
2018,JAN,STATE,,6,TOTAL,"15,97,85,000"
2018,JAN,STATE,42,6,TOTAL,"3,81,95,000"
2018,JAN,STATE,46,6,TOTAL,"2,55,36,000"
2018,JAN,STATE,50,6,TOTAL,"1,23,84,000"
2018,JAN,STATE,55,6,TOTAL,"28,56,28,000"
2018,JUL,STATE,6,6,TOTAL,"21,11,93,000"
2018,JUL,STATE,16,6,TOTAL,"8,56,68,000"
2018,JUL,STATE,17,6,TOTAL,"70,26,000"
2018,JUL,STATE,19,6,TOTAL,"2,53,71,000"
2018,JUL,STATE,27,6,TOTAL,"6,08,88,000"
2018,JUL,STATE,34,6,TOTAL,"46,10,000"
2018,JUL,STATE,35,6,TOTAL,"7,52,04,000"
2018,JUL,STATE,36,6,TOTAL,"6,90,46,000"
2018,JUL,STATE,39,6,TOTAL,"1,95,63,000"
2018,JUL,STATE,41,6,TOTAL,"1,72,41,000"
2018,JUL,STATE,,6,TOTAL,"15,26,64,000"
2018,JUL,STATE,42,6,TOTAL,"3,43,38,000"
2018,JUL,STATE,46,6,TOTAL,"2,38,60,000"
2018,JUL,STATE,50,6,TOTAL,"1,17,60,000"
2018,JUL,STATE,55,6,TOTAL,"28,84,01,000"
2018,JUN,STATE,6,6,TOTAL,"20,50,22,000"
2018,JUN,STATE,16,6,TOTAL,"8,34,77,000"
2018,JUN,STATE,17,6,TOTAL,"70,48,000"
2018,JUN,STATE,19,6,TOTAL,"2,52,28,000"
2018,JUN,STATE,27,6,TOTAL,"6,16,63,000"
2018,JUN,STATE,34,6,TOTAL,"47,97,000"
2018,JUN,STATE,35,6,TOTAL,"7,42,22,000"
2018,JUN,STATE,36,6,TOTAL,"6,53,60,000"
2018,JUN,STATE,39,6,TOTAL,"1,92,99,000"
2018,JUN,STATE,41,6,TOTAL,"1,69,12,000"
2018,JUN,STATE,,6,TOTAL,"15,02,23,000"
2018,JUN,STATE,42,6,TOTAL,"3,64,53,000"
2018,JUN,STATE,46,6,TOTAL,"2,32,78,000"
2018,JUN,STATE,50,6,TOTAL,"1,18,45,000"
2018,JUN,STATE,55,6,TOTAL,"28,09,58,000"
2018,MAR,STATE,6,6,TOTAL,"21,57,61,000"
2018,MAR,STATE,16,6,TOTAL,"8,60,90,000"
2018,MAR,STATE,17,6,TOTAL,"75,10,000"
2018,MAR,STATE,19,6,TOTAL,"2,40,76,000"
2018,MAR,STATE,27,6,TOTAL,"6,33,94,000"
2018,MAR,STATE,34,6,TOTAL,"96,07,000"
2018,MAR,STATE,35,6,TOTAL,"7,62,79,000"
2018,MAR,STATE,36,6,TOTAL,"6,87,71,000"
2018,MAR,STATE,39,6,TOTAL,"2,01,98,000"
2018,MAR,STATE,41,6,TOTAL,"1,71,70,000"
2018,MAR,STATE,,6,TOTAL,"15,34,94,000"
2018,MAR,STATE,42,6,TOTAL,"3,71,22,000"
2018,MAR,STATE,46,6,TOTAL,"2,54,06,000"
2018,MAR,STATE,50,6,TOTAL,"1,20,89,000"
2018,MAR,STATE,55,6,TOTAL,"29,54,63,000"
2018,MAY,STATE,6,6,TOTAL,"21,68,78,000"
2018,MAY,STATE,16,6,TOTAL,"7,74,20,000"
2018,MAY,STATE,17,6,TOTAL,"72,06,000"
2018,MAY,STATE,19,6,TOTAL,"2,63,34,000"
2018,MAY,STATE,27,6,TOTAL,"6,36,41,000"
2018,MAY,STATE,34,6,TOTAL,"46,88,000"
2018,MAY,STATE,35,6,TOTAL,"7,65,53,000"
